Date,Text,Retweets,Likes
2014-05-16 07:51,Inaction on immigration reform could cost this country future innovators. Read Nora's story: http://ofa.bo/fhB  #ActOnReform,408,577
2014-05-16 09:10,Retweet if you agree: Repeal means taking health care away from millions of people. We can't go back. #WhatRepealMeans,1667,966
2014-05-16 11:27,Why sign a petition? Your signature is your voice. http://ofa.bo/hgF ,367,586
2014-05-16 12:48,Health care reform brought access to affordable care to millions. Repealers want to take that away. #WhatRepealMeanspic.twitter.com/Ilb33cHvla,828,892
2014-05-16 14:13,"ICYMI: @OFA volunteers hosted ""Years of Living Dangerously"" watch parties nationwide. http://ofa.bo/bi7  #ActOnClimate",229,487
2014-05-16 15:00,Women in America need a fair shot. See why: http://ofa.bo/hgI ,552,909
2014-05-17 09:15,Retweet if you think the 24 states blocking Medicaid expansion need to put #PeopleOverPolitics.pic.twitter.com/09T2g1cn8s,4726,2604
2014-05-17 09:59,Watch: In his weekly address President Obama discusses actions to expand opportunity for more Americans.http://ofa.bo/agl ,247,505
2014-05-17 10:48,While Congress decides what it’s going to do I’ll keep doing what I can on my own. —President Obamahttp://ofa.bo/tgm ,695,1152
2014-05-17 11:37,No one should face violence or discrimination—no matter who they are or whom they love. —President Obama #IDAHOT,2496,2452
2014-05-17 12:18,FACT: 5.7 million more people will have coverage if Medicaid is expanded in all 50 states. #PeopleOverPolitics,890,1157
2014-05-17 13:02,Brown v. Board of Education shifted the legal and moral compass of our nation. —President Obama on the decision's 60th anniversary,1128,1591
2014-05-18 07:42,This is simple: Repeal means taking health care away from millions. #WhatRepealMeanspic.twitter.com/M2Vu5yWtJS,895,1027
2014-05-18 09:36,Watch: @WValderrama believes in the American dream.http://ofa.bo/jgP ,4839,7550
2014-05-18 13:30,OFA volunteers want to know: Do health care repealers still want to take health care away from millions? http://ofa.bo/ah2 ,351,559
2014-05-19 07:25,Retweet if you think hard-working Americans earning the minimum wage deserve a raise. #RaiseTheWage,4094,2209
2014-05-19 08:48,Sign this petition to make your voice heard: It's time to #RaiseTheWage. http://ofa.bo/ggl ,473,697
2014-05-19 10:17,Hit the week running.pic.twitter.com/qNkCLGUQcw,4863,8165
2014-05-19 11:40,Nearly two-thirds of minimum wage workers are women—and they need a raise. Add your voice: http://ofa.bo/bij ,854,1084
2014-05-19 13:15,This is progress: More states and cities are raising the minimum wage but there's still work to do. http://ofa.bo/dfz  #RaiseTheWage,686,1005
2014-05-19 14:48,If you think $14500 a year is not enough sign this petition: http://ofa.bo/qhT  #RaiseTheWage,960,1144
2014-05-20 07:41,Add your name if you agree that $14500 a year isn't enough: http://ofa.bo/egM  #RaiseTheWage,904,1261
2014-05-20 10:35,No middleman. Just action. http://ofa.bo/pk4 pic.twitter.com/meUhVeIHFp,465,755
2014-05-20 11:41,This lawyer knows the #CostOfInaction on immigration reform first hand. Read her story: http://ofa.bo/dgN ,302,477
2014-05-20 12:57,Thanks to the Affordable Care Act more Americans don't have to worry about lifetime caps.pic.twitter.com/EfXDgTKfMB,704,1011
2014-05-20 14:28,This is why your voice matters: http://ofa.bo/bj4 ,372,627
2014-05-21 11:38,Climate change is putting some of our nation's most cherished historic landmarks at risk: http://ofa.bo/jgu  #ActOnClimate,514,712
2014-05-21 13:41,More Americans have peace of mind—thanks to the Affordable Care Act.pic.twitter.com/KKnTPROsjg,634,1063
2014-05-21 15:26,Last season 'the 12s' set a record not once but twice for the loudest crowd noise in history. —President Obama on the @Seahawks' fans,995,1406
2014-05-22 07:52,American support for marriage equality is at a record high: http://ofa.bo/fic  #LoveIsLove,1271,1775
2014-05-22 10:31,President Obama steps up to the plate at the @BaseballHall in Cooperstown for a speech at 3:30 p.m. ET. Tune in: http://ofa.bo/hha ,263,477
2014-05-22 12:13,Add your name if you believe it's time for 24 states to put #PeopleOverPolitics and stop blocking Medicaid expansion: http://ofa.bo/ai8 ,481,827
2014-05-22 12:50,WATCH: President Obama is standing among legends in Cooperstown as he speaks from the @BaseballHall.http://ofa.bo/ti3 ,240,510
2014-05-22 14:24,Currently 24 states are blocking Medicaid expansion for 5.7 million Americans. That's wrong: http://ofa.bo/ti4  #PeopleOverPolitics,814,859
2014-05-23 07:41,Everyone deserves access to affordable health care. Stand up to state leaders who don't put #PeopleOverPolitics: http://ofa.bo/pkv ,789,971
2014-05-23 11:29,You can help keep up the pressure on the members of Congress who are key to passing #immigration reform:http://ofa.bo/ehQ ,438,653
2014-05-23 14:02,Spider bites. #FlashbackFridaypic.twitter.com/dJHCSE3BKp,1645,3663
2014-05-24 09:03,In his weekly address President Obama honors the brave men and women in uniform who gave their lives for America.http://ofa.bo/rir ,549,940
2014-05-24 12:31,Our history shines with patriots who answered the call to serve. —President Obama http://ofa.bo/fjH  #MemorialDay,1009,1312
2014-05-25 07:25,Make your voice heard: Sign this petition on raising the minimum wage. http://ofa.bo/plW  #RaiseTheWage,907,1155
2014-05-26 07:52,Let us never forget their service and always be worthy of the sacrifices made in our name. —President Obama #MemorialDay,3285,3203
2014-05-27 08:32,Watch the President address tomorrow's innovators at the #WHScienceFair. Tune in at 11:45 a.m. ET: http://ofa.bo/qj7 ,252,457
2014-05-27 09:17,LIVE: President Obama is talking to the nation's youngest scientists at the #WHScienceFair. Tune in:http://ofa.bo/cip ,385,588
2014-05-27 11:17,Every American deserves access to affordable health care. Leaders in 24 states are standing in the way: http://ofa.bo/plj ,581,850
2014-05-27 13:42,You'll never guess how @OFA volunteers rewarded local business owners for raising their wages: http://ofa.bo/dhj ,253,505
2014-05-27 14:49,This is wrong: In 24 states leaders are blocking Medicaid expansion for millions of Americans. http://ofa.bo/giq  #PeopleOverPolitics,981,987
2014-05-28 07:22,LIVE: President Obama delivers the commencement address at @WestPoint_USMA. Tune in: http://ofa.bo/qjJ ,292,534
2014-05-28 09:00,Retweet if you agree: State leaders should put #PeopleOverPolitics and stop blocking Medicaid expansion.pic.twitter.com/JsGwxReUzU,2834,1465
2014-05-28 10:14,Her greatest stories were true. —President Obama on Maya Angelou,2167,2903
2014-05-28 11:28,Nothing can dim the light which shines from within. —Maya Angeloupic.twitter.com/oR11k7rwxk,9298,9949
2014-05-28 12:13,Add your name if you think leaders in these states need to stop blocking Medicaid expansion: http://ofa.bo/pls pic.twitter.com/Nx3qrVVUB8,872,1075
2014-05-28 13:48,Want to meet James Taylor? Donate today and you'll be automatically entered for a chance to go backstage: http://ofa.bo/bkk ,244,522
2014-05-28 18:31,This could all be yours: http://ofa.bo/gjJ pic.twitter.com/TOmTWXvLQu,323,672
2014-05-29 08:18,LIVE: The President is speaking at the White House Healthy Kids and Safe Sports Concussion Summit. http://ofa.bo/jiw  #HeadsUp4Safety,280,548
2014-05-29 09:57,Chip in today to be automatically entered to win a trip to Chicago to meet music legend James Taylor: http://ofa.bo/eid ,218,487
2014-05-29 11:38,Volunteers at @OFA are taking action to call for a higher minimum wage: http://ofa.bo/ik2  #RaiseTheWage,311,524
2014-05-29 12:40,Don't miss your chance: http://ofa.bo/gjg pic.twitter.com/96gtoUvHSG,255,591
2014-05-29 14:22,Good news: Health care costs are growing at the slowest rate in 50 years. More from @voxdotcom:http://ofa.bo/eig ,579,879
2014-05-29 15:42,You could meet James Taylor. Enter today: http://ofa.bo/hiw pic.twitter.com/HGKEyuvxL4,419,903
2014-05-30 12:27,Sign this petition if you believe it's time for a higher minimum wage: http://ofa.bo/ajm  #RaiseTheWage,753,1007
2014-05-31 10:00,In his weekly address President Obama discusses new proposals to curb carbon pollution from existing power plants. http://ofa.bo/hjP ,383,650
2014-05-31 11:08,For the sake of our children we have to do more. —President Obama http://ofa.bo/ble  #ActOnClimate,1053,1375
2014-05-31 12:15,A win for public health: The first-ever national limits on carbon pollution from existing power plants.pic.twitter.com/oHUP8QwII9,2513,2879
2014-06-01 07:16,Ashly was a fellow at @OFA this year. Read her story: http://ofa.bo/hjc ,229,509
2014-06-01 09:59,President Obama is acting on public health—with the first-ever national limits on carbon pollution from existing power plants. #ActOnClimate,889,1256
2014-06-01 13:02,ICYMI: @OFA volunteers rallied to gather signatures for a minimum wage petition. http://ofa.bo/flH  #RaiseTheWage,331,580
2014-06-02 07:30,WATCH: @GinaEPA is making a big announcement on fighting climate change and keeping the air clean for our families.http://ofa.bo/rkv ,282,558
2014-06-02 08:58,Add your name if you stand with President Obama and aggressive action on climate change. http://ofa.bo/ikr pic.twitter.com/z1k4Q4JWLE,3504,3187
2014-06-02 10:31,DYK: New emission standards will shrink electric bills by about 8% by increasing energy efficiency and reducing demand.,449,721
2014-06-02 12:04,Power plants are responsible for about 40% of America's carbon pollution. —President Obama #ActOnClimate,713,891
2014-06-02 12:19,In America we do not have to choose between the health of our economy and the health of our kids. —President Obama #ActOnClimate,1295,1747
2014-06-03 08:10,Watch: Climate change is real and it's happening now. See how President Obama is taking action. http://ofa.bo/ql7  #ActOnClimate,524,738
2014-06-03 09:23,Climate change activists scored a massive victory yesterday: http://ofa.bo/jk7  #ActOnClimate,585,804
2014-06-03 11:57,This coalition of 176 companies supports the President's action on climate change: http://ofa.bo/hk1  #ActOnClimate,474,673
2014-06-03 13:18,This is huge: President Obama proposed the first-ever national limits on carbon pollution from existing power plants.pic.twitter.com/vea1QRmAkC,2467,2999
2014-06-03 14:25,Retweet if you support the President’s strong action against carbon pollution. #ActOnClimate,5403,2324
2014-06-04 07:33,Carbon pollution is a real public health threat: Add your name to support cleaner air. http://ofa.bo/rlU  #ActOnClimate,672,862
2014-06-04 09:12,Read the President's message to @OFA supporters asking people to raise their voices on climate change: http://ofa.bo/qlP  #ActOnClimate,378,523
2014-06-04 11:25,Here's one important way to get involved with @OFA: http://ofa.bo/rlW ,322,506
2014-06-04 12:25,Take action this summer with @OFA's Organizing Fellowship:http://ofa.bo/pnl ,234,504
2014-06-05 07:53,Sign this petition: Stand for a higher minimum wage. http://ofa.bo/ill  #RaiseTheWage,641,822
2014-06-05 09:35,Watch: The band @OKGo announces the first-ever White House Maker Faire. http://ofa.bo/po1  #NationOfMakers,418,627
2014-06-05 11:10,Don't wait another moment to add your name: http://ofa.bo/tlW  #RaiseTheWage,443,683
2014-06-05 15:34,Retweet if you agree that working full-time for only $14500 a year isn't enough.pic.twitter.com/FceoNNpLvs,12561,6273
2014-06-06 07:27,This could be you this summer:http://ofa.bo/rm5 ,277,589
2014-06-06 11:41,We come to remember why America and our allies gave so much for the survival of liberty. —President Obama on the 70th anniversary of D-Day,1380,1549
2014-06-06 13:39,Good news: The economy added 216000 private sector jobs in May. #ActOnJobspic.twitter.com/8Oph1wxV78,1390,1818
2014-06-07 09:06,President Obama discusses the importance of helping lift the burden of student loan debt. http://ofa.bo/rmL  #ItsOurInterest,839,1174
2014-06-07 10:28,I will keep doing whatever I can without Congress to help responsible young people pay off their loans. —President Obama #ItsOurInterest,1638,2408
2014-06-07 13:39,Do your part: Stand with the President and #ActOnClimate. http://ofa.bo/alk ,583,992
2014-06-08 07:47,You can fight back against the polluters and special interest groups. Here's how: http://ofa.bo/jl9  #ActOnClimate,524,821
2014-06-08 10:33,Watch: Climate change is happening now and President Obama is taking action. http://ofa.bo/imN  #ActOnClimate,688,880
2014-06-08 13:17,All smiles.pic.twitter.com/u7FqkuOqjT,6421,15073
2014-06-09 06:19,Happening now: Watch the @WhiteHouse #WorkingFamilies Summit on Fatherhood with @Mets second baseman Daniel Murphy: http://ofa.bo/imU ,301,545
2014-06-09 10:35,The President will talk about reducing the burden of student loan debt at 1:45 p.m. ET. Tune in: http://ofa.bo/fmp  #CollegeOpportunity,597,652
